,id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,main_artist,duration_min,hot100
865,6InfeLllkM2yhfPosY8Edi,Utan dig - Newkid Version,52,227453,0,"['Molly Sandén', 'Newkid']","['0NRMzT05nsc8mTm4iUvuHY', '5wXRHaEx8AvtUv0gyZHGf6']",2018-04-27,0.793,0.61,4,-6.371,1,0.0459,0.0872,0.0,0.11,0.121,123.995,4,Molly Sandén,3.7908833333333334,False
866,13hlBLWc9fTLcmfPjrWkns,人妻的偽術,41,277759,0,['Kay Tse'],['6XtWdWAC7rNqXwbs8hGqP9'],2018-06-11,0.733,0.412,2,-9.302,1,0.0384,0.916,0.0,0.136,0.589,116.017,4,Kay Tse,4.629316666666667,False
867,3umCRVVIPZ72WnperWxLgL,Báilame,63,207013,0,['Nacho'],['2ayNSoKPCRAfjp6hQ76hRu'],2018-05-11,0.83,0.869,6,-5.009,1,0.144,0.149,0.00576,0.0538,0.549,96.01,4,Nacho,3.4502166666666665,False
868,3hXSnljt4NEfLP7bOkOf6l,kötüyüm galiba,50,296740,0,['uclercagri'],['0cI20tIKwTZMFVfgmjrJJ0'],2018-12-24,0.885,0.262,7,-13.126,1,0.0949,0.18,0.00332,0.0423,0.772,140.011,4,uclercagri,4.945666666666667,False
869,1Cbp51G3YL67nvFmYBpozR,日常,45,248093,0,['Nogizaka46'],['08lN7bm4Etec8ETFxaTUmq'],2018-11-07,0.467,0.942,5,-3.791,0,0.0674,0.0883,0.0,0.453,0.403,148.069,4,Nogizaka46,4.134883333333334,False
870,37bnYQmbi9egiy14pT6my7,Do the 45 (2018 Remaster),3,193463,0,['The Sharpees'],['2q5kSr5uwgPPdRUKoiOYxV'],2018-06-29,0.552,0.543,2,-11.644,0,0.0504,0.0209,3.74e-05,0.176,0.583,131.675,4,The Sharpees,3.2243833333333334,False
871,0tvNSm1UK0DmIduUQCdyEH,That Song,51,304907,0,['Big Wreck'],['557SGrCJ59ysjCE1xjVZbS'],2018-01-19,0.394,0.917,8,-5.657,1,0.0526,0.000597,0.00265,0.158,0.375,139.549,4,Big Wreck,5.081783333333333,False
872,4VUwkH455At9kENOfzTqmF,Beautiful (feat. Camila Cabello),77,180000,0,"['Bazzi', 'Camila Cabello']","['4GvEc3ANtPPjt1ZJllr5Zl', '4nDoRrQiYLoBzwC5BhVJzF']",2018-08-02,0.638,0.717,2,-4.722,1,0.0337,0.346,0.0,0.105,0.249,100.027,4,Bazzi,3.0,False
873,4178A5NkEjcsGc64jpBO6d,Calypso,63,200347,0,"['Luis Fonsi', 'Stefflon Don']","['4V8Sr092TqfHkfAA5fXXqG', '2ExGrw6XpbtUAJHTLtUXUD']",2018-06-14,0.866,0.859,1,-3.087,0,0.0587,0.138,0.0,0.401,0.923,109.972,4,Luis Fonsi,3.3391166666666665,False
874,0L2qNNx0w6YD1ih3FObgqw,光年之外(熱愛版),41,217489,0,"['G.E.M.', 'AIR']","['7aRC4L63dBn3CiLDuWaLSI', '6G94zxdItl2GgmKVfoAGI0']",2018-12-10,0.817,0.898,1,-4.119,0,0.115,0.176,0.0,0.0613,0.825,90.023,4,G.E.M.,3.624816666666667,False
875,4Snu6AJyoSQWrXRF6bPXx6,Entregate,47,253577,0,['Bembe Orquesta'],['6fsXrJHIeY3ukc4xVP23cP'],2018-08-08,0.678,0.752,5,-6.594,0,0.0443,0.237,4.5e-05,0.0825,0.415,161.962,4,Bembe Orquesta,4.226283333333333,False
876,06pcJklH8rf0T5aHN64DTN,Colpa del vino,50,173333,0,['Frah Quintale'],['7BgEOZ9w3Y4IMShXTMu1nN'],2018-06-29,0.679,0.623,7,-5.352,1,0.215,0.296,0.0,0.102,0.717,81.334,4,Frah Quintale,2.8888833333333332,False
877,7bd9omeeHc7jTbdBVodrjz,Opicaci,38,189680,0,['Walda Gang'],['58mbBam4LmisXe56JnYuI0'],2018-06-15,0.667,0.847,5,-5.575,1,0.119,0.00183,0.0,0.0552,0.869,130.083,4,Walda Gang,3.1613333333333333,False
878,5RLBZePs33aN2F8uCzcSeo,Lindo Pero Bruto,54,177347,0,"['Thalia', 'Lali']","['23wEWD21D4TPYiJugoXmYb', '22P1OY4TRFRwhP0q29loQ8']",2018-11-09,0.708,0.78,4,-4.403,0,0.189,0.204,0.0,0.17,0.601,169.705,4,Thalia,2.955783333333333,False
879,0A5gdlrpAuQqZ2iFgnqBFW,Moonlight,74,173067,1,['Gaullin'],['1aQwKFn00nswXRDUDipm0K'],2018-09-07,0.813,0.761,10,-5.687,0,0.085,0.0529,0.0119,0.337,0.29,124.957,4,Gaullin,2.88445,False
880,34Bw1YNUaB58jL6dgRB3ST,Supernova,62,182479,0,"['Galwaro', 'Behmer']","['3vDh2Mern1I2k53Oy0pDlD', '6UZvJbrEJxkycbgUznMIF9']",2018-12-28,0.532,0.966,2,-4.517,1,0.0727,0.00298,0.565,0.473,0.279,150.007,4,Galwaro,3.0413166666666664,False
881,7cL6tFWFJyknqujigzX40I,How Did I Find You - Acoustic,54,182759,0,"['NEIKED', 'Miriam Bryant']","['5H6xmHXjsq98NLbEjuE29f', '2zd9YxlsQvA5mkZ1NarYVQ']",2018-12-14,0.458,0.245,0,-8.156,1,0.0275,0.663,0.0,0.114,0.286,173.654,4,NEIKED,3.0459833333333335,False
882,6kE0NDnV2x6efleJYRFRTW,Without You,0,325333,0,['Palaraga'],['6IVVWIGLHJMLCc5ED7QOai'],2018-10-21,0.296,0.51,10,-10.259,0,0.0407,0.0547,0.894,0.109,0.0765,89.673,4,Palaraga,5.4222166666666665,False
883,6FtE3NYWKBwSJs0sNJBA10,Nothing On Us,6,159120,0,['The Him'],['5WdqBAQhGFCrZvBKXiPIu7'],2018-12-28,0.604,0.736,2,-4.578,1,0.0624,0.127,0.0,0.0805,0.525,125.039,4,The Him,2.652,False
884,2uy5qL4iIhNkgjalA5gDyF,Melody,51,372029,0,['Fresh Drop'],['6wlfDafUCKXnI1czm6uXZi'],2018-12-31,0.802,0.73,9,-5.795,1,0.122,0.0153,0.407,0.217,0.0386,139.989,4,Fresh Drop,6.200483333333334,False
885,0d2iYfpKoM0QCKvcLCkBao,Eastside (with Halsey & Khalid),79,173800,0,"['benny blanco', 'Halsey', 'Khalid']","['5CiGnKThu5ctn9pBxv7DGa', '26VFTg2z8YR0cCuwLzESi2', '6LuN9FCkKOj5PcnpouEgny']",2018-07-12,0.56,0.68,6,-7.648,0,0.321,0.555,0.0,0.116,0.319,89.391,4,benny blanco,2.8966666666666665,False
886,3S4Bt4HmqD5ynHiaXfsyAV,Stereocoma,49,247543,1,"['Thomas Mraz', 'Oxxxymiron']","['7HeYTVt0Fg6lYEpmoeP67s', '1gCOYbJNUa1LBVO5rlx0jB']",2018-09-26,0.463,0.745,5,-5.003,0,0.325,0.153,0.0,0.0922,0.542,105.687,4,Thomas Mraz,4.1257166666666665,False
887,7luHVaCQGP7Df8jxiApPzY,Si Me Voy,53,188559,0,['Salvapantallas'],['1VZQhmsaBc4voNvRGvFUgK'],2018-03-25,0.697,0.373,6,-9.908,1,0.0283,0.7,0.000107,0.11,0.719,95.027,4,Salvapantallas,3.14265,False
888,1Nuj4Jsv5tlzvS8d6fWhPb,Is That Enough,41,242697,0,"['Sons Of Zion', 'Aaradhna']","['0PK0Dx3s9et0Uf4XbdFpiW', '4CeW2xghttvllIwy4AqNSg']",2018-05-11,0.531,0.482,0,-8.361,1,0.0379,0.0664,0.0,0.141,0.507,185.64,3,Sons Of Zion,4.04495,False
889,2NRB2bvU8B2jKa7bddokps,Schon wieder high,55,142941,1,['Sierra Kidd'],['0U7ti3mwGrBNlKNE4YlbfT'],2018-06-15,0.598,0.561,0,-11.748,1,0.0531,0.0375,0.879,0.0898,0.117,135.985,4,Sierra Kidd,2.38235,False
890,2KRB4s0DzcOBU1GR4J0bkb,Hollywood (feat. Gemitaiz),48,199554,0,"['MadMan', 'Gemitaiz']","['3MkkSf3u5KU52Mb2iMrqeX', '4upwdFMlZBmQ68jP9jPzjK']",2018-02-02,0.813,0.732,8,-5.27,1,0.2,0.236,0.0,0.339,0.509,111.92,4,MadMan,3.3259,False
891,2hEYslbdYWFSIA6JboUvnR,DEVIL,68,207987,0,['Shinedown'],['70BYFdaZbEKbeauJ670ysI'],2018-05-04,0.354,0.942,7,-3.245,1,0.237,0.00039,6.36e-06,0.431,0.242,119.992,4,Shinedown,3.46645,False
892,03lsjZP3iNg4AEcQatNpel,Bagg Og Nocco,25,77276,1,['Séra Bjössi'],['2Gnn51iidR6UIRSFc8vkHF'],2018-09-25,0.821,0.415,8,-11.027,1,0.426,0.017,4.31e-06,0.0516,0.427,100.045,4,Séra Bjössi,1.2879333333333334,False
893,00au7auiam4PKyxvXomLC9,Gris,52,250840,1,['Vald'],['3CnCGFxXbOA8bAK54jR8js'],2018-02-02,0.789,0.574,10,-9.322,0,0.32,0.377,0.0,0.11,0.306,109.075,4,Vald,4.180666666666666,False
894,5i8A4XNZ23Fv24hX8fvOxR,Edward Saksehånd,39,203592,0,"['Unge Ferrari', 'Dutty Dior']","['3Fe3yv5ZGCwcaMnlBltuT2', '5ktSHm2pKmqua1MTV1dkrg']",2018-11-30,0.584,0.845,5,-7.46,1,0.275,0.451,0.000445,0.589,0.0887,183.039,3,Unge Ferrari,3.3932,False
895,1zC3glOO4HGhsv4TVgKJ5t,Ay Mi Amor,47,203603,0,['Los Vasquez'],['3GlN5joOPb7aAQVJLSPpJx'],2018-10-26,0.533,0.58,11,-5.615,1,0.027,0.392,0.0,0.1,0.721,171.963,3,Los Vasquez,3.3933833333333334,False
896,2A4eWbxmp2cy4kjAC5GyY0,浪人琵琶,51,224263,0,['胡66'],['0iMFttJ05HMGTKWRPHlFOF'],2018-05-28,0.64,0.657,1,-5.612,1,0.0333,0.498,1.4e-06,0.397,0.542,144.143,4,胡66,3.7377166666666666,False
897,0wlMIVNkHsSPif1QRYMLjL,Todd's Really Bored (2012),0,19644,1,"['Todd Glass', 'Blake Wexler']","['3aiC120kJreSUV17GecXwP', '19boQkDEIay9GaVAWkUhTa']",2018-01-12,0.625,0.203,6,-20.201,0,0.767,0.974,0.0549,0.214,0.0,82.767,3,Todd Glass,0.3274,False
898,7BniGjNGbZkzORcJXcm4M0,Bastardi Senza Gloria (feat. Noyz Narcos),49,156720,1,"['Guè Pequeno', 'Noyz Narcos']","['7F2utINZ6tSokSiZTQBE27', '49UAapOfpOg1ZOU4xf2NgY']",2018-11-29,0.765,0.831,6,-5.088,0,0.202,0.0909,0.0,0.0647,0.805,87.0,4,Guè Pequeno,2.612,False
899,5rd1dypDMsBjlU2cCsxEv3,"Улицы, дома (feat. TVETH)",44,165153,1,"['SALUKI', 'TVETH']","['07tFgedhta5b5WaF0Yj4bH', '1ErDfqRJ7wjrkm7Qpsnrmz']",2018-08-12,0.546,0.847,7,-6.369,1,0.421,0.127,0.0,0.327,0.234,180.217,4,SALUKI,2.75255,False
900,2pSOoP6FLJWeRBxdvhyvkJ,Presa,48,273937,0,"['Calema', 'Batuta']","['6PIIKavZx20FlVKyIvb4Um', '3q0uYBkdRxSwrjR2cdPBtj']",2019-06-21,0.585,0.688,5,-9.515,0,0.125,0.247,0.0,0.679,0.594,94.978,4,Calema,4.565616666666667,False
901,6q8YtmvckE9yOtfQ9W6WUP,Heaven Can Wait,45,260520,0,"['Brandt', 'Robin Stjernberg']","['6FShVH7NfiowNaNumqeBhZ', '126TYnp3S2nOpqyaeF2YBh']",2019-06-20,0.541,0.382,2,-9.693,1,0.0296,0.154,2.89e-06,0.104,0.351,128.819,4,Brandt,4.342,False
902,6AomCkEOQUODCYzQwH4SWC,Floor Seats,64,157507,1,['A$AP Ferg'],['5dHt1vcEm9qb8fCyLcB3HL'],2019-08-16,0.705,0.733,5,-4.942,1,0.102,0.069,0.154,0.823,0.681,135.993,4,A$AP Ferg,2.6251166666666665,False
903,1UpP7aPDapP71MYrTQ8yTU,Cos'è l'amore (feat. Franco Califano),52,209259,1,"['Don Joe', 'Ketama126', 'Franco126', 'Franco Califano']","['3WrMBQYO99lzSOhYGPiVoQ', '0pSx3asj3usz5PRt8COo0E', '2KkO9uXHF9BVNJASjLekAc', '1Bkzb6WJ348VTlTrnJuqIz']",2019-09-20,0.544,0.678,0,-7.342,1,0.0602,0.033,2.87e-06,0.171,0.293,129.956,4,Don Joe,3.48765,False
904,0q3QoeqUKLIiHz7d43nvGb,Piededzini Mann,37,260349,0,"['Singapūras Satīns', 'Horens Stalbe']","['3X4o7qy1ci4qtCVg2AtuXb', '1el9n4RafRlBufvBxyRYYR']",2019-06-10,0.618,0.812,6,-7.281,0,0.154,0.223,0.0,0.184,0.63,171.96,4,Singapūras Satīns,4.33915,False
905,7gNlaZaMIjRUfnAYd9Dvmt,Aristocrate,62,169733,1,"[""Heuss L'enfoiré""]",['3YwqjMyrRfuixi2pbgTGCE'],2019-01-25,0.935,0.613,1,-6.241,0,0.0662,0.268,3.1e-06,0.0956,0.626,116.943,4,Heuss L'enfoiré,2.828883333333333,False
906,7ifA2xcOgiR4Shj2SLQpfc,Honný,24,208500,0,['Hipsumhaps'],['0Hc3yVWeBOkwf4jCW79BLh'],2019-09-22,0.525,0.395,5,-12.385,1,0.0533,0.566,0.00933,0.156,0.167,82.982,4,Hipsumhaps,3.475,False
907,5rNNZ6fVYxkhwqUfImVhU1,Brisa,69,151500,0,['IZA'],['3zgnrYIltMkgeejmvMCnes'],2019-04-18,0.693,0.822,8,-2.478,1,0.259,0.459,0.0,0.261,0.791,159.663,4,IZA,2.525,False
908,6kXSqDdK7MKBeBnugzGfDi,Stora,47,195600,1,['Aden x Asme'],['1eX2QZGKv4RFxpDKUGxgm0'],2019-06-13,0.713,0.551,1,-9.031,0,0.203,0.671,0.0,0.165,0.719,75.014,3,Aden x Asme,3.26,False
909,3iF1cjTreoo68TafjygwZB,Yaen Ennai Pirindhaai,53,198250,0,['Sid Sriram'],['7qjJw7ZM2ekDSahLXPjIlN'],2019-09-30,0.569,0.43,1,-7.679,1,0.0273,0.824,6.63e-06,0.116,0.358,76.466,4,Sid Sriram,3.3041666666666667,False
910,4qryUi2et1A65WtgrOULHb,緑の道 - Happy New Year Acoustics! IN 九段教会 2018.01.27,2,300682,0,['moumoon'],['2lXdBKdqczUqxZlQxqTaFF'],2019-05-15,0.482,0.407,5,-6.897,1,0.0308,0.808,0.0,0.125,0.383,107.984,4,moumoon,5.0113666666666665,False
911,18FLNiQ9louZaV8DD8nfJ7,Paint,59,281333,0,['Lawson Hull'],['218354K2Ph7ewCzbVvGe0K'],2019-09-12,0.647,0.519,6,-8.709,1,0.0317,0.337,0.298,0.109,0.301,110.976,4,Lawson Hull,4.688883333333333,False
912,0aHyrv8jdcTOieZB60NI5T,Whatever It Takes (Remix),7,251578,0,['Workout Music '],['5njMahLKD1tLJ5bejvqseV'],2019-12-26,0.731,0.767,1,-7.013,1,0.178,0.0734,0.0004,0.0701,0.649,145.031,4,Workout Music ,4.192966666666667,False
913,6MlldqBpDJty0FAqJOi8EY,Mráz,51,195000,1,['Viktor Sheen'],['4cG43cUBRJWWDsRh4SW48i'],2019-05-16,0.761,0.598,4,-7.533,0,0.207,0.0609,0.0,0.105,0.221,159.992,4,Viktor Sheen,3.25,False
914,40KuvsFD0zpUFuCcmt5Xm0,Ex Bitch,75,121672,1,['XXXTENTACION'],['15UsOTVnJzReFVN1VCnxy4'],2019-12-06,0.835,0.462,7,-6.227,1,0.155,0.513,0.0,0.0875,0.702,78.99,4,XXXTENTACION,2.0278666666666667,False
915,5xnSWvYJGU3Ue1KL3iKwmp,Knas - [Tomorrowland 2019 Streaming Mix],7,106681,0,['Steve Angello'],['4FqPRilb0Ja0TKG3RS3y4s'],2019-07-19,0.781,0.693,3,-9.111,0,0.0697,0.00286,0.768,0.344,0.615,126.064,4,Steve Angello,1.7780166666666666,False
916,2uh1jH9J4706CXpEvYqeY7,Tajemství,44,198400,1,['Earth'],['145RezaSLWGxp3SLnAcHPr'],2019-07-16,0.55,0.587,2,-8.575,1,0.198,0.213,0.0,0.477,0.167,150.125,4,Earth,3.3066666666666666,False
917,1yPkYnRgZveWLCUSWX16ra,HAPPY HAPPY,54,206974,0,['TWICE'],['7n2Ycct7Beij7Dj7meI4X0'],2019-06-12,0.609,0.932,10,-1.562,1,0.145,0.173,0.000946,0.396,0.755,179.995,4,TWICE,3.4495666666666667,False
918,2RVEGoo5gxfijUHmnpEeMo,White Noise Highway,61,132105,0,['Mixed Noise Bank'],['7zpw4vmlZNCUlwbdnFwxwO'],2019-10-11,0.0,0.567,1,-21.345,1,0.0,0.393,0.14,0.117,0.0,0.0,0,Mixed Noise Bank,2.20175,False
919,1mxRTRAq3osoYBBqHb14CU,HardBlyat,54,58868,0,['DJ C.J.'],['7uN9w9k5JP3Q2khWcyfRwD'],2019-09-27,0.767,0.764,7,-7.61,1,0.242,0.202,0.597,0.0929,0.896,154.984,3,DJ C.J.,0.9811333333333333,False
920,0Kp3AWjLnG8dYqk0onBcLi,NASCAR,46,244796,1,['White Widow'],['1KyVviwmYP83FyOApt86K0'],2019-10-14,0.774,0.586,1,-8.804,1,0.271,0.21,0.0,0.102,0.576,74.999,4,White Widow,4.079933333333333,False
921,5UpKMuECD77JdbbeXGa8K7,สายซับ - Ost. One Year 365 วัน บ้านฉัน บ้านเธอ,42,187200,0,['BNK48'],['0A7q0U0IEdNOHWnQpMRQdD'],2019-12-12,0.689,0.391,0,-10.167,1,0.0377,0.476,0.0,0.0885,0.765,100.03,4,BNK48,3.12,False
922,5qqWTGgelCt5gqAfvkj6gG,Rat-tat-tat,45,150500,0,['J SOUL BROTHERS III'],['1g51NlHKUXlgfvGP22m0uD'],2019-09-19,0.582,0.944,4,-2.269,0,0.302,0.0517,0.0,0.088,0.783,148.988,3,J SOUL BROTHERS III,2.5083333333333333,False
923,2969T2t1PxgxrXO45tLzqw,Ben Unuturum,50,278473,0,['Gökhan Türkmen'],['4uGB0nZ5d1iCXS3sHR3pzm'],2019-02-04,0.584,0.502,11,-8.439,0,0.0263,0.213,0.000264,0.261,0.492,131.007,4,Gökhan Türkmen,4.641216666666667,False
924,5yyqZVzer78R7ZH26rhLEe,Intro III,52,97391,0,['Pamungkas'],['7d86ERlvO5UG44j7Va0Y0C'],2019-06-14,0.372,0.66,4,-8.262,1,0.0384,0.681,4.53e-06,0.343,0.617,138.568,4,Pamungkas,1.6231833333333334,False
925,39t38GtdW3bHWcYxAl1Vqv,מבזבזת לי ת'לב,33,211765,0,['Ben El'],['6KyByiM5jFKKaeNJabYUYR'],2019-09-15,0.686,0.432,5,-7.987,0,0.0393,0.37,0.0,0.124,0.408,135.911,4,Ben El,3.5294166666666666,False
926,10xUfZwNHGEaEe1kJQlJeh,"Madhu Pole (From ""Dear Comrade"")",51,261503,0,"['Sid Sriram', 'Aishwarya Ravichandran', 'Justin Prabhakaran']","['7qjJw7ZM2ekDSahLXPjIlN', '0Mbxm07Hiahy2xSMtesff8', '3ocTwOjekTkFdD695eKuQr']",2019-05-15,0.549,0.304,7,-9.578,1,0.0269,0.853,5.37e-06,0.202,0.476,97.905,4,Sid Sriram,4.358383333333333,False
927,3VC7KLsQnwLdKHRu7J6XBP,Biladerim İçin,57,177861,1,['Ben Fero'],['2kS0jWMkkFBL0mrl0VotD0'],2019-02-20,0.928,0.646,1,-6.675,1,0.211,0.0449,0.0,0.19,0.315,123.061,4,Ben Fero,2.96435,False
928,2aZX3gHiECM4HHGwMsMYfH,Message,48,171520,1,['kizaru'],['5NipqMGsY4AUeb7kGT8aVz'],2019-12-27,0.837,0.504,7,-9.433,1,0.11,0.247,1.13e-05,0.0553,0.345,140.0,4,kizaru,2.8586666666666667,False
929,4UTLVvuFzeS752EdjHd3yz,เมาทุกขวดเจ็บปวดทุกเพลง,44,183212,0,['ดูโอเมย์'],['7bxMslWRez33L9Ype2uzId'],2019-10-12,0.734,0.37,8,-8.557,1,0.0425,0.844,0.000358,0.105,0.533,92.237,4,ดูโอเมย์,3.053533333333333,False
930,3Lr7NDSn4xKGa1dzMdGkBj,maybe we need a break,59,184833,0,['slchld'],['33crDRqANd3NQHJagZkQ7O'],2019-12-20,0.446,0.409,9,-4.812,1,0.0543,0.766,0.0,0.0891,0.349,80.67,5,slchld,3.08055,False
931,4MfgiylBOsMHirFwqSJssN,Sufrimos De Lo Mismo,50,161861,0,['Mike Bahía'],['1phfTBIocBW3UwqcYjaEN6'],2019-11-15,0.687,0.772,9,-4.717,1,0.217,0.0557,0.0,0.102,0.783,171.964,4,Mike Bahía,2.6976833333333334,False
932,3TkNG3lYmJHk2Ftj4zy0I5,大丈夫,50,335147,0,['RADWIMPS'],['1EowJ1WwkMzkCkRomFhui7'],2019-11-27,0.174,0.717,0,-4.741,1,0.0458,0.115,0.0,0.352,0.424,191.988,3,RADWIMPS,5.5857833333333335,False
933,5Xs2wcsqZwZ6bfLSpAs08G,紅蓮華 -TV ver.- - TV Version,46,89947,0,['LiSA'],['0blbVefuxOGltDBa00dspv'],2019-07-03,0.559,0.973,4,-3.386,0,0.088,0.0573,0.0,0.558,0.632,135.012,4,LiSA,1.4991166666666667,False
934,2IhqzR1xqFBMjC1XzVHxSq,It's All About The Melody,3,274283,0,['Aly & Fila'],['2hL1EouqXLtBEB6JKnPF0h'],2019-12-13,0.472,0.989,0,-3.762,0,0.0348,0.00219,0.883,0.22,0.405,139.982,4,Aly & Fila,4.571383333333333,False
935,01mH7HUE0ThKRbyYOuva56,未接來電,50,238006,0,['莫宰羊'],['2yN7qnZbV8krGJEB16nUOe'],2019-10-24,0.837,0.833,11,-4.494,0,0.0568,0.571,0.0,0.231,0.82,131.005,4,莫宰羊,3.9667666666666666,False
936,3oN9prOZJ8jR6rFP4YMJF9,eoh,65,155520,0,"['Olympis', 'Helion', 'Hallasen', 'Ludwiig', 'Julia Hallasen']","['23xCxwjg6Bqwm7rh6n9Kjd', '05GSra7vTwr8o54Brzp2nA', '0stEc1T1y9bWD4BKxyqd1C', '7oKBrJAYHGk7dib8rWGwCR', '31Izzl2gwnqQ3G4LKCyEup']",2019-08-16,0.707,0.585,5,-11.024,1,0.0701,0.145,0.00485,0.257,0.277,125.161,4,Olympis,2.592,False
937,7nDFTHHwfe32a8qdp9XqPy,False Confidence,71,223400,1,['Noah Kahan'],['2RQXRUsr4IW1f3mKyKsy4B'],2019-06-14,0.414,0.663,6,-7.77,1,0.0456,0.163,0.0,0.138,0.33,108.98,4,Noah Kahan,3.723333333333333,False
938,56nkyYLhY6X2VEmlIbu9Ao,Blackout - Rerecorded 2018,0,263160,0,['Allister'],['6Bygk8YvDJTfJSuY5ccUJH'],2019-01-30,0.592,0.719,5,-5.368,1,0.0849,0.0864,0.0,0.108,0.679,82.016,4,Allister,4.386,False
939,55wlOpxtB7EoiQnXTAz4Ig,Mix Møn Amøur,61,168046,1,['WØODY'],['3XnNuCuyluMSW4jVqYs4Lw'],2019-12-03,0.731,0.766,0,-7.284,1,0.0544,0.803,0.0,0.14,0.477,105.01,3,WØODY,2.8007666666666666,False
940,1YLnKoDD7LEzE46sa3jQx6,"Borgward - Live, 2010 Dortmund",3,770419,0,['Kraan'],['1yTEkYjWeeo4ANkbvUTiFG'],2019-11-15,0.337,0.92,4,-7.21,0,0.0539,0.00275,0.764,0.673,0.737,139.953,4,Kraan,12.840316666666666,False
941,6RruB10Yvw1uCHHSIku5qW,Esta Noche,65,157040,0,"['Christian Nodal', 'Sebastian Yatra']","['0XwVARXT135rw8lyw1EeWP', '07YUOmWljBTXwIseAUd9TW']",2019-05-10,0.608,0.562,7,-2.617,1,0.0263,0.538,0.0,0.112,0.58,130.034,4,Christian Nodal,2.6173333333333333,False
942,7s389BqASayEUo1HCVEsuK,Davay na DJ,33,268051,0,"['Tedi Aleksandrova', 'Ilian', 'Boris Dali']","['3CcA9m1Ivpp5XmLt8SxUpn', '7c1rGKb2kBgVcv2hPcg06N', '0YSfR255xknAvfcWPwEydx']",2019-04-17,0.67,0.916,6,-5.165,1,0.108,0.0107,1.67e-05,0.241,0.855,160.024,4,Tedi Aleksandrova,4.467516666666667,False
943,2F7jEjTmVE5QKeUVK0ziXE,2020 Midnight Party,14,215785,0,['Jazz Instrumental Relax Center'],['1II49wL7Bne9Y9QEaOzLQC'],2019-12-09,0.709,0.653,4,-9.491,0,0.0318,0.536,0.875,0.12,0.833,98.285,4,Jazz Instrumental Relax Center,3.596416666666667,False
944,0zEDOBB1fHaAR0YBBIusQQ,You Are My Everything - Ost.รักฉุดใจนายฉุกเฉิน,53,217105,0,['Billkin'],['2a727ekkPaUHk0bMifk7fj'],2019-08-23,0.44,0.278,6,-10.348,1,0.0275,0.569,0.0,0.129,0.159,75.635,4,Billkin,3.6184166666666666,False
945,5NGAgY1ZfoNEvZVIIbHkee,Jak Socha,39,118047,1,['P T K'],['5iYtjtFv6SvHX95ny4fVEz'],2019-12-31,0.878,0.277,1,-17.303,0,0.302,0.567,0.0,0.149,0.538,114.0,4,P T K,1.96745,False
946,3Dopuk8fNUrwRCAhjn6N41,Loco de Amor,38,186593,0,['Djmariord'],['6bhz3WnRZUi1qlbscNCd1L'],2019-01-24,0.84,0.642,11,-8.779,0,0.0468,0.211,0.00588,0.0849,0.615,127.988,4,Djmariord,3.1098833333333333,False
947,5jCul58EbtLyRSkhV1babm,Beni Tamamla,48,152021,0,['Perdenin Ardındakiler'],['1lMEWvvUlwzQ5OKB4w1HTn'],2019-05-07,0.727,0.262,10,-11.437,0,0.0495,0.521,0.822,0.134,0.229,135.07,3,Perdenin Ardındakiler,2.5336833333333333,False
948,3ow77HFGB37OufNHKQFOjG,งานแต่งคนจน,45,235403,0,['Monkan Kankoon'],['3rgV9yITWBbo7vvlN6COHp'],2019-12-20,0.666,0.487,2,-7.359,1,0.037,0.724,0.000146,0.0728,0.195,124.0,4,Monkan Kankoon,3.9233833333333332,False
949,7nZXhlDto9K0QaOFvq2xeZ,Milu - Ao Vivo,60,257954,0,['Gusttavo Lima'],['7MiDcPa6UiV3In7lIM71IN'],2019-12-05,0.757,0.938,2,-2.581,1,0.0906,0.349,3.62e-05,0.515,0.629,125.024,4,Gusttavo Lima,4.2992333333333335,False
950,1KVUjYcqsACv7MCVLDBvxy,Gyere Velem,37,218109,0,['Bagossy Brothers Company'],['1vpC76RZf9ndFkOEB7agn9'],2019-02-14,0.661,0.809,0,-4.184,1,0.0343,0.0182,0.0,0.0774,0.481,128.024,4,Bagossy Brothers Company,3.63515,False
951,1BBY1HHNy1Z4UWBxj1Izhh,Сука в Солнечных Очках - Remastered 2019,6,227657,0,['Male Factors'],['4c3PolRIs95ZOmTu6uH0Yv'],2019-11-08,0.623,0.727,9,-4.072,1,0.0493,0.618,1.92e-06,0.0756,0.962,125.942,4,Male Factors,3.7942833333333335,False
952,4uTvPEr01pjTbZgl7jcKBD,NASA,72,182000,0,['Ariana Grande'],['66CXWjxzNUsdJxJ2JdwvnR'],2019-02-08,0.747,0.458,6,-6.891,1,0.303,0.451,0.0,0.252,0.47,75.029,4,Ariana Grande,3.033333333333333,False
953,7BnEt4gHFfjcqC1DEqwRHm,Ngeke Balunge,48,279895,0,['Mafikizolo'],['04Hrgux8cIaNJKUAX7WwJN'],2019-10-25,0.467,0.584,6,-8.414,1,0.0447,0.373,8.27e-05,0.15,0.712,81.996,4,Mafikizolo,4.664916666666667,False
954,5Ig89jSS5MnCFaqHYIDBIc,Mylėt tave taip beprotiška ir keista,29,293240,0,['lemon joy'],['6XgZ8U5jH9xLfZky7dVYkf'],2019-03-01,0.657,0.817,4,-6.717,0,0.0306,0.0147,0.0667,0.214,0.524,114.992,4,lemon joy,4.887333333333333,False
