id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,main_artist,duration_min,hot100
1V6gIisPpYqgFeWbMLI0bA,Heart Attack,79,210840,0,['Demi Lovato'],['6S2OmqARrzebs0tKUEyXyp'],2013-01-01,0.504,0.785,8,-4.802,1,0.104,0.0738,0.0,0.239,0.502,173.968,4,Demi Lovato,3.514,True
6LoQHIo74tOzQ8EsLEkhgF,Come & Get It,71,231987,0,['Selena Gomez'],['0C8ZW7ezQVs4URX5aX7Kqx'],2013-01-01,0.546,0.787,7,-4.1,0,0.0517,0.0101,0.00021,0.0809,0.573,79.979,4,Selena Gomez,3.86645,True
0n4bITAu0Y0nigrz3MFJMb,Blurred Lines,76,263827,0,"['Robin Thicke', 'T.I.', 'Pharrell Williams']","['0ZrpamOxcZybMHGg1AYtHP', '4OBJLual30L7gRl5UkeRcT', '2RdwBSPQiwcmiDo9kixcl8']",2013-01-01,0.853,0.599,7,-4.756,1,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993,4,Robin Thicke,4.397116666666666,True
03fT3OHB9KyMtGMt2zwqCT,Play It Again,76,226867,0,['Luke Bryan'],['0BvkDsjIUla7X0k6CSWh1I'],2013-01-01,0.506,0.886,11,-3.225,1,0.0655,0.0916,0.0,0.0734,0.595,143.935,4,Luke Bryan,3.7811166666666667,True
6fNhZRFEkBfgW39W3wKARJ,Pompeii,75,214148,0,['Bastille'],['7EQ0qTo7fWT7DPxmxtSYEc'],2013-01-01,0.679,0.715,9,-6.383,1,0.0407,0.0755,0.0,0.271,0.571,127.435,4,Bastille,3.5691333333333333,True
3xdjjKMcMOFgo1eQrfbogM,Wagon Wheel,78,298373,0,['Darius Rucker'],['7FY5V3XMwlNBPitEjXowHQ'],2013-01-01,0.537,0.66,9,-7.174,1,0.0296,0.455,0.0,0.135,0.574,148.096,4,Darius Rucker,4.972883333333334,True
2GusQcB3m4nkLJRWAfcDNB,Titanium,47,246187,0,"['David Guetta', 'Sia']","['1Cs0zKBU1kc0i8ypK3B9ai', '5WUlDfRSoLAfcVSX1WnrxN']",2013-01-01,0.598,0.613,0,-8.942,0,0.104,0.0755,0.0571,0.154,0.301,126.034,4,David Guetta,4.103116666666667,True
6GBUsjHfZuweYf5lQEz6mP,Crash My Party,63,234760,0,['Luke Bryan'],['0BvkDsjIUla7X0k6CSWh1I'],2013-01-01,0.526,0.816,7,-4.009,1,0.0421,0.0285,0.0,0.22,0.414,144.032,4,Luke Bryan,3.9126666666666665,True
5HGibWoxnkYSkl6mHmAlOE,That's My Kind Of Night,72,190187,0,['Luke Bryan'],['0BvkDsjIUla7X0k6CSWh1I'],2013-01-01,0.661,0.751,7,-2.909,1,0.0481,0.0571,0.0,0.105,0.875,109.995,4,Luke Bryan,3.169783333333333,True
6GsAD8PgHxmEuIPTG8GP3M,It Goes Like This,65,186080,0,['Thomas Rhett'],['6x2LnllRG5uGarZMsD4iO8'],2013-01-01,0.543,0.837,11,-6.448,1,0.0608,0.117,0.0,0.0872,0.506,168.056,4,Thomas Rhett,3.1013333333333333,True
4e6ZN0EcEqYx74BTC5xQzy,The Man,60,255907,0,['Aloe Blacc'],['0id62QV2SZZfvBn9xpmuCl'],2013-01-01,0.533,0.755,11,-7.25,0,0.0419,0.0332,0.0,0.233,0.472,86.034,4,Aloe Blacc,4.265116666666667,True
2E43WFS4rRc09za2r2GmZl,My Songs Know What You Did In The Dark (Light Em Up),73,186827,0,['Fall Out Boy'],['4UXqAaa6dQYAk18Lv7PEgX'],2013-01-01,0.558,0.924,9,-4.341,0,0.064,0.0271,3.32e-06,0.537,0.567,151.99,4,Fall Out Boy,3.113783333333333,True
60hGQrn24APqEFSLObLeDc,Highway Don't Care,57,279067,0,"['Tim McGraw', 'Taylor Swift', 'Keith Urban']","['6roFdX1y5BYSbp60OTJWMd', '06HL4z0CvFAxyc27GXpf02', '0u2FHSq3ln94y5Q57xazwf']",2013-01-01,0.477,0.79,2,-5.348,1,0.0394,0.0261,0.0,0.0841,0.505,157.797,4,Tim McGraw,4.651116666666667,True
2iT8p5HHGZoIgFME97V1fd,This Is How We Roll,61,220907,0,"['Florida Georgia Line', 'Luke Bryan']","['3b8QkneNDz4JHKKKlLgYZg', '0BvkDsjIUla7X0k6CSWh1I']",2013-01-01,0.555,0.931,8,-2.969,1,0.0367,0.016,0.0,0.405,0.723,132.085,4,Florida Georgia Line,3.681783333333333,True
6enPOmd3vSFpI4jjms8kXN,Runnin' Outta Moonlight,68,193773,0,['Randy Houser'],['56x8mYvS3cyDGAi8N2FxbB'],2013-01-22,0.526,0.801,2,-3.717,1,0.0393,0.0354,3.17e-06,0.0637,0.769,172.024,4,Randy Houser,3.22955,True
01XFgRZfZI7oBagNf1Loml,Harlem Shake,60,196664,0,['Baauer'],['25fqWEebq6PoiGQIHIrdtv'],2013-02-12,0.452,0.794,0,-5.151,1,0.0483,0.0111,0.00182,0.416,0.282,137.825,4,Baauer,3.2777333333333334,True
4rHZZAmHpZrA3iH5zx8frV,Mirrors,82,484147,0,['Justin Timberlake'],['31TPClRtHm23RisEBtV3X7'],2013-03-15,0.574,0.512,5,-6.664,0,0.0503,0.234,0.0,0.0946,0.512,76.899,4,Justin Timberlake,8.069116666666666,True
5yIiXdLRE85OBiQmCaUenq,Sure Be Cool If You Did,58,215720,0,['Blake Shelton'],['1UTPBmNbXNTittyMJrNkvw'],2013-03-26,0.576,0.726,11,-4.625,1,0.035,0.255,0.0,0.108,0.582,136.802,4,Blake Shelton,3.5953333333333335,True
1yjY7rpaAQvKwpdUliHx0d,Still into You,80,216013,0,['Paramore'],['74XFHRwlV6OrjEM0A2NCMF'],2013-04-05,0.602,0.923,5,-3.763,1,0.044,0.0098,0.0,0.0561,0.765,136.01,4,Paramore,3.600216666666667,True
1j8z4TTjJ1YOdoFEDwJTQa,Ain't It Fun,75,296520,0,['Paramore'],['74XFHRwlV6OrjEM0A2NCMF'],2013-04-05,0.61,0.893,9,-3.681,1,0.0921,0.154,4.41e-05,0.021,0.673,104.031,4,Paramore,4.942,True
51ODNNDZm21HU7wI7cccRr,Latch,73,255632,0,"['Disclosure', 'Sam Smith']","['6nS5roXSAGhTGr34W6n7Et', '2wY79sveU1sp5g7SokKOiI']",2013-06-03,0.503,0.727,1,-5.456,1,0.167,0.0159,9.45e-05,0.0895,0.521,121.985,4,Disclosure,4.260533333333333,True
1TWfkGrhF7ob0nwB2M6knb,Animals,62,304229,1,['Martin Garrix'],['60d24wfXkVzDSfLS6hyCjZ'],2013-07-01,0.675,0.868,1,-6.36,1,0.0392,0.00107,0.715,0.374,0.0376,128.007,4,Martin Garrix,5.070483333333334,True
0rFZaQ4crlGAzuCjWCQ2xu,Body Party,67,234040,0,['Ciara'],['2NdeV5rLm47xAvogXrYhJX'],2013-07-05,0.577,0.576,2,-6.299,1,0.0563,0.0143,0.0,0.602,0.12,133.973,4,Ciara,3.9006666666666665,True
4jtyUzZm9WLc2AdaJ1dso7,0 To 100 / The Catch Up,73,275227,1,['Drake'],['3TVXtAsR1Inumwj472S9r4'],2013-07-14,0.559,0.716,11,-3.964,0,0.39,0.737,0.0,0.252,0.504,176.618,4,Drake,4.587116666666667,True
5iVokrKeCN1Bje8GlgxtQU,Stereo Love,63,320637,0,"['Edward Maya', 'Vika Jigulina']","['6XwwFnewNgWp81MYMK8zLq', '34dZRjYum6vVBGslgYaBtB']",2013-07-15,0.771,0.728,9,-6.809,1,0.0359,0.0174,0.0299,0.0779,0.297,127.019,4,Edward Maya,5.34395,True
6Uy6K3KdmUdAfelUp0SeXn,Brave,73,220573,0,['Sara Bareilles'],['2Sqr0DXoaYABbjBo9HaMkM'],2013-07-16,0.551,0.836,10,-3.838,0,0.0524,0.00502,2.1e-05,0.0425,0.758,185.063,4,Sara Bareilles,3.6762166666666665,True
3U4isOIWM3VvDubwSI3y7a,All of Me,87,269560,0,['John Legend'],['5y2Xq6xcjJb2jVM54GHK3t'],2013-08-30,0.422,0.264,8,-7.064,1,0.0322,0.922,0.0,0.132,0.331,119.93,4,John Legend,4.492666666666667,True
6jizk5lOUnfpaZXYMdfeC6,Trumpets,69,217307,0,['Jason Derulo'],['07YZf4WDAMNwqr4jfgOZ8y'],2013-09-10,0.627,0.703,0,-4.884,1,0.236,0.563,0.0,0.0962,0.64,81.897,4,Jason Derulo,3.621783333333333,True
3nB82yGjtbQFSU0JLAwLRH,Not a Bad Thing,58,688453,1,['Justin Timberlake'],['31TPClRtHm23RisEBtV3X7'],2013-09-27,0.308,0.563,0,-9.169,1,0.0719,0.527,4.58e-06,0.134,0.109,85.901,4,Justin Timberlake,11.474216666666667,True
3G6hD9B2ZHOsgf4WfNu7X1,Team,74,193059,0,['Lorde'],['163tK9Wjr9P9DmM0AVK7lm'],2013-09-27,0.69,0.578,6,-7.436,1,0.0929,0.167,0.0,0.305,0.416,99.961,4,Lorde,3.21765,True
2dLLR6qlu5UJ5gk0dKz0h3,Royals,77,190185,0,['Lorde'],['163tK9Wjr9P9DmM0AVK7lm'],2013-09-27,0.674,0.428,7,-9.504,1,0.122,0.121,0.0,0.132,0.337,84.878,4,Lorde,3.16975,True
2y4lAQpi5VTNLu2ldeTdUH,We Can't Stop,79,231240,0,['Miley Cyrus'],['5YGY8feqx7naU7z4HrwZM6'],2013-10-04,0.613,0.622,1,-5.794,0,0.0334,0.00882,0.0,0.37,0.484,80.003,4,Miley Cyrus,3.854,True
13P5rwmk2EsoFRIz9UCeh9,Cool Kids,72,237627,0,['Echosmith'],['1PbBg2aYjWLKRk84zJK15x'],2013-10-04,0.719,0.671,8,-6.279,1,0.0336,0.0372,8.21e-06,0.12,0.786,130.027,4,Echosmith,3.96045,True
5AnCLGg35ziFOloEnXK4uu,Adore You,71,278747,0,['Miley Cyrus'],['5YGY8feqx7naU7z4HrwZM6'],2013-10-04,0.583,0.655,0,-5.407,1,0.0315,0.111,3.57e-06,0.113,0.201,119.759,4,Miley Cyrus,4.645783333333333,True
2vwlzO0Qp8kfEtzTsCXfyE,Wrecking Ball,78,221360,0,['Miley Cyrus'],['5YGY8feqx7naU7z4HrwZM6'],2013-10-04,0.53,0.422,5,-6.262,1,0.0342,0.407,0.0,0.107,0.349,119.964,4,Miley Cyrus,3.6893333333333334,True
3tCwjWLicbjsMCvXhN0WOE,Rude,69,224773,0,['MAGIC!'],['0DxeaLnv6SyYk2DOqkLO8c'],2013-10-11,0.743,0.807,1,-3.78,1,0.0364,0.0435,0.0,0.309,0.899,144.062,4,MAGIC!,3.7462166666666668,True
6F5c58TMEs1byxUstkzVeM,Roar,76,223546,0,['Katy Perry'],['6jJ0s89eD6GaHleKKya26X'],2013-10-18,0.554,0.772,7,-4.821,0,0.0418,0.00487,6.6e-06,0.354,0.455,179.984,4,Katy Perry,3.7257666666666664,True
5jrdCoLpJSvHHorevXBATy,Dark Horse,78,215672,0,"['Katy Perry', 'Juicy J']","['6jJ0s89eD6GaHleKKya26X', '5gCRApTajqwbnHHPbr2Fpi']",2013-10-18,0.645,0.585,6,-6.122,1,0.0513,0.00314,0.0,0.165,0.353,131.931,4,Katy Perry,3.594533333333333,True
2xLOMHjkOK8nzxJ4r6yOKR,Birthday,65,215042,0,['Katy Perry'],['6jJ0s89eD6GaHleKKya26X'],2013-10-18,0.719,0.674,11,-5.122,1,0.0681,0.0879,3.75e-06,0.112,0.843,125.98,4,Katy Perry,3.584033333333333,True
48RrDBpOSSl1aLVCalGl5C,The Monster,76,250189,1,"['Eminem', 'Rihanna']","['7dGJo4pcD2V6oG8kP0tJRR', '5pKCCKE2ajJHZ9KAiaK11H']",2013-11-05,0.781,0.853,1,-3.68,0,0.0715,0.0525,0.0,0.12,0.624,110.049,4,Eminem,4.169816666666667,True
6Xk7PnitV9jCRorWt2LiVZ,Berzerk,68,238746,1,['Eminem'],['7dGJo4pcD2V6oG8kP0tJRR'],2013-11-05,0.739,0.872,11,-4.059,0,0.333,0.0217,0.0,0.26,0.684,95.084,4,Eminem,3.9791,True
5ka2ajep9OAvU5Sgduhiex,Applause,73,212333,0,['Lady Gaga'],['1HY2Jd0NmPuamShAr6KMms'],2013-11-11,0.669,0.78,7,-4.287,0,0.053,0.0265,1.63e-06,0.143,0.738,139.945,4,Lady Gaga,3.538883333333333,True
3s8GJ1A9ujxsKcLaJ2wY7Q,Waves,65,174267,0,['Mr. Probz'],['33W1pnW9zScZtYTnAoWnOT'],2013-11-22,0.365,0.277,5,-12.262,0,0.0353,0.541,2.87e-05,0.38,0.2,173.264,4,Mr. Probz,2.90445,True
4nVBt6MZDDP6tRVdQTgxJg,Story of My Life,84,245493,0,['One Direction'],['4AK6F7OLvEQ5QYCBNiQWHq'],2013-11-25,0.6,0.663,3,-5.802,1,0.0477,0.225,0.0,0.119,0.286,121.07,4,One Direction,4.09155,True
5T7ZFtCcOgkpjxcuaeZbw0,Best Song Ever,79,200107,0,['One Direction'],['4AK6F7OLvEQ5QYCBNiQWHq'],2013-11-25,0.652,0.877,1,-2.986,1,0.0465,0.0227,0.0,0.0789,0.486,118.491,4,One Direction,3.3351166666666665,True
5rEvuW4YhwobKwGL1HPrXA,Let Her Go,72,252733,0,['Passenger'],['0gadJ2b9A4SKsB1RFkBb66'],2013-11-29,0.479,0.545,7,-7.346,1,0.0688,0.365,0.0,0.0963,0.244,74.897,4,Passenger,4.2122166666666665,True
5dNGORzxFb5z3v7vSAFkTU,Beachin',63,191040,0,['Jake Owen'],['1n2pb9Tsfe4SwAjmUac6YT'],2013-12-02,0.527,0.902,6,-5.352,1,0.0601,0.344,4.63e-05,0.0669,0.709,181.964,4,Jake Owen,3.184,True
67awxiNHNyjMXhVgsHuIrs,Turn Down for What,74,213733,0,"['DJ Snake', 'Lil Jon']","['540vIaP2JwjQb9dm3aArA4', '7sfl4Xt5KmfyDs2T3SVSMK']",2013-12-18,0.818,0.799,1,-4.1,0,0.156,0.00107,0.128,0.057,0.0815,100.014,4,DJ Snake,3.5622166666666666,True
3cOO5IQtOYs7huq4Z6lYfr,Love Runs Out,65,224853,0,['OneRepublic'],['5Pwc4xIPtQLFEnJriah9YJ'],2014-01-01,0.715,0.931,7,-3.793,1,0.0565,0.171,0.0,0.0757,0.742,120.025,4,OneRepublic,3.74755,True
7nDoBWDvf02SyD8kEQuuPO,Bottoms Up,51,221227,0,['Brantley Gilbert'],['5q8HGNo0BjLWaTAhRtbwxa'],2014-01-01,0.474,0.857,7,-5.734,1,0.0435,0.113,0.0,0.133,0.545,170.006,4,Brantley Gilbert,3.687116666666667,True
1soxUgYIZb1qx1c7o1Lc7z,Drunk On A Plane,70,254467,0,['Dierks Bentley'],['7x8nK0m0cP2ksQf0mjWdPS'],2014-01-01,0.423,0.73,9,-5.566,1,0.032,0.00495,1.13e-05,0.238,0.66,205.972,4,Dierks Bentley,4.241116666666667,True
2GgxS8bUT5G25QJTsfSv0R,Burn,72,231212,0,['Ellie Goulding'],['0X2BH1fck6amBIoJhDVmmJ'],2014-01-01,0.559,0.777,1,-5.031,1,0.0432,0.31,0.0,0.105,0.329,87.016,4,Ellie Goulding,3.8535333333333335,True
3W3KtDwAIg3mAruSpnfG3Q,Fancy,72,199938,1,"['Iggy Azalea', 'Charli XCX']","['5yG7ZAZafVaAlMTeBybKAL', '25uiPmTg16RbhZWAqwLBy5']",2014-01-01,0.912,0.716,10,-4.141,0,0.0697,0.0904,0.0,0.0491,0.377,94.981,4,Iggy Azalea,3.3323,True
6wJwkMo278iWVlWl1XQ4WA,The Heart Wants What It Wants,71,227373,0,['Selena Gomez'],['0C8ZW7ezQVs4URX5aX7Kqx'],2014-01-01,0.616,0.789,7,-4.874,0,0.0377,0.053,0.0,0.142,0.621,83.066,4,Selena Gomez,3.78955,True
0ug5NqcwcFR2xrfTkc7k8e,Style,73,231000,0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2014-01-01,0.588,0.791,7,-5.595,1,0.0402,0.00245,0.00258,0.118,0.487,94.933,4,Taylor Swift,3.85,True
0TvQLMecTE8utzoNmvXRbK,Bad Blood,70,211933,0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2014-01-01,0.652,0.802,7,-6.114,1,0.181,0.0871,6.45e-06,0.148,0.295,170.157,4,Taylor Swift,3.532216666666667,True
1fidCEsYlaVE3pHwKCvpFZ,Am I Wrong,76,245867,0,['Nico & Vinz'],['0awl5piYwO0CDTHEkCjUhn'],2014-01-01,0.729,0.675,8,-6.003,1,0.0312,0.175,1.58e-06,0.55,0.779,119.968,4,Nico & Vinz,4.097783333333333,True
0cqRj7pUJDkTCEsJkx8snD,Shake It Off,79,219200,0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2014-01-01,0.647,0.8,7,-5.384,1,0.165,0.0647,0.0,0.334,0.942,160.078,4,Taylor Swift,3.6533333333333333,True
1oew3nFNY3vMacJAsvry0S,Me And My Broken Heart,79,193733,0,['Rixton'],['0kkxsdcaWmWU2yWAqclDh4'],2014-01-01,0.545,0.783,5,-4.261,0,0.0345,0.00489,0.0,0.132,0.551,174.084,4,Rixton,3.2288833333333335,True
3fVnlF4pGqWI9flVENcT28,Wildest Dreams,78,220440,0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2014-01-01,0.553,0.664,8,-7.417,1,0.0741,0.0709,0.0056,0.106,0.467,140.06,4,Taylor Swift,3.674,True
5Hroj5K7vLpIG4FNCRIjbP,Best Day Of My Life,80,194240,0,['American Authors'],['0MlOPi3zIDMVrfA9R04Fe3'],2014-01-01,0.673,0.902,2,-2.392,1,0.0346,0.0591,0.000262,0.0558,0.538,100.012,4,American Authors,3.2373333333333334,True
1u8c2t2Cy7UBoG4ArRcF5g,Blank Space,81,231827,0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2014-01-01,0.76,0.703,5,-5.412,1,0.054,0.103,0.0,0.0913,0.57,95.997,4,Taylor Swift,3.863783333333333,True
29gsi1zZrZxdStACmTQB0Z,Studio,69,278067,1,"['ScHoolboy Q', 'BJ The Chicago Kid']","['5IcR3N7QB1j6KBL8eImZ8m', '07d5etnpjriczFBB8pxmRe']",2014-01-01,0.709,0.589,8,-7.776,0,0.0433,0.0507,0.0,0.0585,0.58,133.922,3,ScHoolboy Q,4.63445,True
71vsEyBd4X1D5BUmLdFSVH,Black Widow,69,209423,1,"['Iggy Azalea', 'Rita Ora']","['5yG7ZAZafVaAlMTeBybKAL', '5CCwRZC6euC8Odo6y9X8jr']",2014-01-01,0.743,0.72,11,-3.753,1,0.124,0.192,0.000386,0.109,0.519,163.99,4,Iggy Azalea,3.4903833333333334,True
7ioiB40H9xKs04QtIso2I3,Somebody,66,189907,0,"['Natalie La Rose', 'Jeremih']","['2qdONMCoDngQk0eV4Avs1i', '3KV3p5EY4AvKxOlhGHORLg']",2014-01-06,0.83,0.52,0,-8.714,1,0.0376,0.000792,1.25e-05,0.0656,0.735,104.99,4,Natalie La Rose,3.1651166666666666,True
6Vc5wAMmXdKIAM7WUoEb7N,Say Something,77,229400,0,"['A Great Big World', 'Christina Aguilera']","['5xKp3UyavIBUsGy3DQdXeF', '1l7ZsJRRS8wlW3WfJfPfNS']",2014-01-20,0.407,0.147,2,-8.822,1,0.0355,0.857,2.89e-06,0.0913,0.0765,141.284,3,A Great Big World,3.8233333333333333,True
3DmW6y7wTEYHJZlLo1r6XJ,Shower,82,206167,0,['Becky G'],['4obzFoKoKRHIphyHzJ35G3'],2014-04-23,0.699,0.529,2,-7.548,1,0.0487,0.0317,3.59e-05,0.285,0.121,119.987,4,Becky G,3.4361166666666665,True
48td6xvpokdYwvbl3JIiXP,Love Never Felt So Good,70,246027,0,"['Michael Jackson', 'Justin Timberlake']","['3fMbdgg4jU18AjLCKBhRSm', '31TPClRtHm23RisEBtV3X7']",2014-05-09,0.775,0.719,7,-6.212,0,0.0435,0.132,1.79e-06,0.0662,0.712,117.513,4,Michael Jackson,4.10045,True
0FDzzruyVECATHXKHFs9eJ,A Sky Full of Stars,79,267867,0,['Coldplay'],['4gzpq5DPGxSnKTe4SA8HAU'],2014-05-19,0.545,0.675,6,-6.474,1,0.0279,0.00617,0.00197,0.209,0.162,124.97,4,Coldplay,4.46445,True
7795WJLVKJoAyVoOtCWqXN,I'm Not The Only One,82,239317,0,['Sam Smith'],['2wY79sveU1sp5g7SokKOiI'],2014-05-26,0.677,0.485,5,-5.795,1,0.0361,0.529,2.04e-05,0.0766,0.493,82.001,4,Sam Smith,3.9886166666666667,True
5Nm9ERjJZ5oyfXZTECKmRt,Stay With Me,83,172724,0,['Sam Smith'],['2wY79sveU1sp5g7SokKOiI'],2014-05-26,0.418,0.42,0,-6.444,1,0.0414,0.588,6.39e-05,0.11,0.184,84.094,4,Sam Smith,2.8787333333333334,True
74sb4Gib0cL3TQeCjYF8vh,Lay Me Down,67,253208,0,['Sam Smith'],['2wY79sveU1sp5g7SokKOiI'],2014-05-26,0.417,0.332,4,-9.482,1,0.0494,0.773,1.95e-05,0.109,0.172,119.156,4,Sam Smith,4.220133333333333,True
1ahAuX3F6tDdNRfMdiLsv6,#Beautiful,54,199947,1,"['Mariah Carey', 'Miguel']","['4iHNK0tOyZPYnBU7nGAgpQ', '360IAlyVv4PCEVjgyMZrxK']",2014-05-27,0.676,0.755,4,-5.333,1,0.0388,0.322,0.0,0.298,0.425,107.03,4,Mariah Carey,3.33245,True
6t2eIONH4Sax3R21QWiKNp,Believe Me,62,337640,1,"['Lil Wayne', 'Drake']","['55Aa2cqylxrFIXC767Z865', '3TVXtAsR1Inumwj472S9r4']",2014-05-28,0.844,0.491,10,-8.807,0,0.17,0.272,0.0,0.111,0.196,91.935,4,Lil Wayne,5.6273333333333335,True
7DTlsMOQjGysXHpwwpHuPl,Lifestyle,68,269693,1,"['Rich Gang', 'Young Thug', 'Rich Homie Quan']","['6h2J3dxLnTyURwIUBumKog', '50co4Is1HCEo8bhOyUWKpn', '5lHRUCqkQZCIWeX7xG4sYT']",2014-06-05,0.546,0.667,1,-5.236,1,0.274,0.0152,0.0,0.0895,0.471,87.666,4,Rich Gang,4.494883333333333,True
1huvTbEYtgltjQRXzrNKGi,Don't,73,219840,0,['Ed Sheeran'],['6eUKZXaKkcviH0Ku9w2n3V'],2014-06-21,0.806,0.608,1,-7.008,1,0.0659,0.0113,0.0,0.635,0.849,95.049,4,Ed Sheeran,3.664,True
34gCuhDGsG4bRPIf9bb02f,Thinking out Loud,84,281560,0,['Ed Sheeran'],['6eUKZXaKkcviH0Ku9w2n3V'],2014-06-21,0.781,0.445,2,-6.061,1,0.0295,0.474,0.0,0.184,0.591,78.998,4,Ed Sheeran,4.692666666666667,True
1HNkqx9Ahdgi1Ixy2xkKkL,Photograph,85,258987,0,['Ed Sheeran'],['6eUKZXaKkcviH0Ku9w2n3V'],2014-06-21,0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989,4,Ed Sheeran,4.31645,True
6K8qKeWo5MsFED7wCR6Kop,Sing,71,235382,0,['Ed Sheeran'],['6eUKZXaKkcviH0Ku9w2n3V'],2014-06-21,0.818,0.67,8,-4.451,0,0.0472,0.304,1.22e-06,0.0601,0.939,119.988,4,Ed Sheeran,3.923033333333333,True
1CQ2cMfrmFM1YdfmjENKVE,She Looks So Perfect,73,202496,0,['5 Seconds of Summer'],['5Rl15oVamLq7FbSb0NNBNy'],2014-06-27,0.494,0.951,9,-4.237,1,0.132,0.000569,0.0,0.327,0.441,160.025,4,5 Seconds of Summer,3.3749333333333333,True
0dIOvducp7ujHTqj66cQ3X,Amnesia,68,237248,0,['5 Seconds of Summer'],['5Rl15oVamLq7FbSb0NNBNy'],2014-06-27,0.594,0.497,2,-5.26,1,0.0303,0.0343,0.0,0.162,0.101,101.668,4,5 Seconds of Summer,3.9541333333333335,True
2ixsaeFioXJmMgkkbd4uj1,Budapest,79,200733,0,['George Ezra'],['2ysnwxxNtSgbb9t1m2Ur4j'],2014-06-30,0.717,0.455,5,-8.303,1,0.0276,0.0846,0.0,0.11,0.389,127.812,4,George Ezra,3.34555,True
0ifSeVGUr7py5GggttDhXw,All About That Bass,63,188754,1,['Meghan Trainor'],['6JL8zeS1NmiOftqZTRgdTz'],2014-06-30,0.811,0.879,9,-3.724,1,0.0514,0.0476,1.91e-06,0.109,0.962,134.064,4,Meghan Trainor,3.1459,True
6kwAbEjseqBob48jCus7Sz,Elastic Heart,72,257200,0,['Sia'],['5WUlDfRSoLAfcVSX1WnrxN'],2014-07-04,0.421,0.791,9,-4.998,1,0.0496,0.0117,1.48e-05,0.146,0.499,130.075,4,Sia,4.286666666666667,True
4VrWlk8IQxevMvERoX08iC,Chandelier,79,216120,0,['Sia'],['5WUlDfRSoLAfcVSX1WnrxN'],2014-07-04,0.399,0.787,1,-2.88,1,0.0499,0.0197,6.07e-05,0.0685,0.572,117.089,5,Sia,3.602,True
3dYD57lRAUcMHufyqn9GcI,Take Me To Church,84,241688,0,['Hozier'],['2FXC3k01G6Gw61bmprjgqS'],2014-07-20,0.566,0.664,4,-5.303,0,0.0464,0.634,0.0,0.116,0.437,128.945,4,Hozier,4.028133333333333,True
4MflGTO2ZTcSQ12bWcyRgI,"Honey, I'm Good.",73,199263,0,['Andy Grammer'],['2oX42qP5ineK3hrhBECLmj'],2014-08-05,0.752,0.775,9,-7.289,1,0.0546,0.0324,0.0,0.351,0.595,122.014,4,Andy Grammer,3.32105,True
7xoUc6faLbCqZO6fQEYprd,One Last Time,79,197267,0,['Ariana Grande'],['66CXWjxzNUsdJxJ2JdwvnR'],2014-08-25,0.628,0.593,8,-5.036,1,0.0323,0.093,1.65e-06,0.096,0.104,125.026,4,Ariana Grande,3.2877833333333335,True
12KUFSHFgT0XCoiSlvdQi4,Break Free,76,214840,0,"['Ariana Grande', 'Zedd']","['66CXWjxzNUsdJxJ2JdwvnR', '2qxJFvFYMEDqd7ui6kSAcq']",2014-08-25,0.687,0.702,7,-5.324,0,0.0455,0.0064,4.35e-05,0.204,0.284,129.956,4,Ariana Grande,3.5806666666666667,True
5J4ZkQpzMUFojo1CtAZYpn,Love Me Harder,77,236133,0,"['Ariana Grande', 'The Weeknd']","['66CXWjxzNUsdJxJ2JdwvnR', '1Xyo4u8uXC1ZmMpatF05PJ']",2014-08-25,0.472,0.714,1,-4.389,0,0.0334,0.00937,0.0,0.0764,0.24,98.992,4,Ariana Grande,3.93555,True
7vS3Y0IKjde7Xg85LWIEdP,Problem,76,193920,0,"['Ariana Grande', 'Iggy Azalea']","['66CXWjxzNUsdJxJ2JdwvnR', '5yG7ZAZafVaAlMTeBybKAL']",2014-08-25,0.66,0.805,1,-5.352,0,0.153,0.0192,8.83e-06,0.159,0.625,103.008,4,Ariana Grande,3.232,True
2iuZJX9X9P0GKaE93xcPjk,Sugar,82,235493,1,['Maroon 5'],['04gDigrS5kc9YWfZHwBETP'],2014-09-02,0.748,0.788,1,-7.055,1,0.0334,0.0591,0.0,0.0863,0.884,120.076,4,Maroon 5,3.9248833333333333,True
4gbVRS8gloEluzf0GzDOFc,Maps,81,189960,0,['Maroon 5'],['04gDigrS5kc9YWfZHwBETP'],2014-09-02,0.742,0.713,1,-5.522,0,0.0303,0.0205,0.0,0.059,0.879,120.032,4,Maroon 5,3.166,True
2bL2gyO6kBdLkNSkxXNh6x,Animals,81,231013,0,['Maroon 5'],['04gDigrS5kc9YWfZHwBETP'],2014-09-02,0.279,0.742,4,-6.46,0,0.0898,0.000185,0.0,0.593,0.328,189.868,4,Maroon 5,3.850216666666667,True
